time,Input,N1_n,N1_h,N1_m,N1_v,N1_i,N1_dv,N1_refact
3069.20,0.9999999999999999,0.3983,0.3118,0.1189,-51.4511,-4.1500,3.7460,5.0000
3069.60,0.9999999999999999,0.3982,0.3118,0.1233,-51.9079,-4.1500,-0.4568,5.0000
3070.00,0.9999999999999999,0.3981,0.3118,0.1265,-52.3102,-4.1500,-0.4024,5.0000
3070.40,0.9999999999999999,0.3979,0.3119,0.1286,-52.6673,-4.1500,-0.3570,5.0000
3070.80,0.9999999999999999,0.3977,0.3121,0.1300,-52.9875,-4.1500,-0.3203,5.0000
3071.20,0.9999999999999999,0.3974,0.3123,0.1306,-53.2789,-4.1500,-0.2913,5.0000
3071.60,0.9999999999999999,0.3972,0.3126,0.1307,-53.5480,-4.1500,-0.2691,5.0000
3072.00,0.9999999999999999,0.3968,0.3129,0.1302,-53.8007,-4.1500,-0.2527,5.0000
3072.40,0.9999999999999999,0.3965,0.3132,0.1294,-54.0416,-4.1500,-0.2409,5.0000
3072.80,0.9999999999999999,0.3962,0.3136,0.1282,-54.2744,-4.1500,-0.2329,5.0000
3073.20,0.9999999999999999,0.3958,0.3141,0.1268,-54.5023,-4.1500,-0.2279,5.0000
3073.60,0.9999999999999999,0.3954,0.3145,0.1251,-54.7275,-4.1500,-0.2252,5.0000
3074.00,0.9999999999999999,0.3950,0.3150,0.1232,-54.9518,-4.1500,-0.2242,5.0000
3074.40,0.9999999999999999,0.3945,0.3155,0.1211,-55.1763,-4.1500,-0.2245,0.0000
3074.80,0.9999999999999999,0.3941,0.3161,0.1189,-51.4020,-4.1500,3.7743,5.0000
3075.20,0.9999999999999999,0.3940,0.3160,0.1233,-51.8265,-4.1500,-0.4245,5.0000
3075.60,0.9999999999999999,0.3939,0.3160,0.1266,-52.1982,-4.1500,-0.3717,5.0000
3076.00,0.9999999999999999,0.3938,0.3161,0.1290,-52.5256,-4.1500,-0.3274,5.0000
3076.40,0.9999999999999999,0.3936,0.3162,0.1305,-52.8170,-4.1500,-0.2914,5.0000
3076.80,0.9999999999999999,0.3934,0.3164,0.1314,-53.0798,-4.1500,-0.2628,5.0000
3077.20,0.9999999999999999,0.3932,0.3166,0.1317,-53.3205,-4.1500,-0.2407,5.0000
3077.60,0.9999999999999999,0.3930,0.3168,0.1316,-53.5446,-4.1500,-0.2241,5.0000
3078.00,0.9999999999999999,0.3927,0.3171,0.1311,-53.7568,-4.1500,-0.2122,5.0000
3078.40,0.9999999999999999,0.3924,0.3174,0.1302,-53.9607,-4.1500,-0.2039,5.0000
3078.80,0.9999999999999999,0.3921,0.3178,0.1291,-54.1594,-4.1500,-0.1987,5.0000
3079.20,0.9999999999999999,0.3917,0.3182,0.1278,-54.3553,-4.1500,-0.1959,5.0000
3079.60,0.9999999999999999,0.3914,0.3186,0.1262,-54.5501,-4.1500,-0.1948,5.0000
3080.00,0.9999999999999999,0.3910,0.3190,0.1245,-54.7453,-4.1500,-0.1952,5.0000
3080.40,0.9999999999999999,0.3906,0.3195,0.1227,-54.9418,-4.1500,-0.1965,5.0000
3080.80,0.9999999999999999,0.3902,0.3200,0.1207,-55.1404,-4.1500,-0.1986,5.0000
3081.20,0.9999999999999999,0.3898,0.3205,0.1186,-55.3415,-4.1500,-0.2011,0.0000
3081.60,0.9999999999999999,0.3893,0.3211,0.1163,-51.5454,-4.1500,3.7961,5.0000
3082.00,0.9999999999999999,0.3893,0.3210,0.1208,-51.9422,-4.1500,-0.3968,5.0000
3082.40,0.9999999999999999,0.3892,0.3210,0.1242,-52.2890,-4.1500,-0.3469,5.0000
3082.80,0.9999999999999999,0.3891,0.3210,0.1266,-52.5939,-4.1500,-0.3048,5.0000
3083.20,0.9999999999999999,0.3890,0.3211,0.1283,-52.8642,-4.1500,-0.2703,5.0000
3083.60,0.9999999999999999,0.3888,0.3213,0.1293,-53.1070,-4.1500,-0.2427,5.0000
3084.00,0.9999999999999999,0.3886,0.3215,0.1298,-53.3281,-4.1500,-0.2212,5.0000
3084.40,0.9999999999999999,0.3884,0.3217,0.1299,-53.5329,-4.1500,-0.2048,5.0000
3084.80,0.9999999999999999,0.3882,0.3219,0.1295,-53.7257,-4.1500,-0.1928,5.0000
3085.20,0.9999999999999999,0.3879,0.3222,0.1289,-53.9101,-4.1500,-0.1843,5.0000
3085.60,0.9999999999999999,0.3876,0.3226,0.1281,-54.0889,-4.1500,-0.1788,5.0000
3086.00,0.9999999999999999,0.3873,0.3229,0.1270,-54.2644,-4.1500,-0.1755,5.0000
3086.40,0.9999999999999999,0.3870,0.3233,0.1257,-54.4384,-4.1500,-0.1740,5.0000
3086.80,0.9999999999999999,0.3867,0.3237,0.1242,-54.6124,-4.1500,-0.1740,5.0000
3087.20,0.9999999999999999,0.3863,0.3241,0.1226,-54.7874,-4.1500,-0.1750,5.0000
3087.60,0.9999999999999999,0.3860,0.3246,0.1209,-54.9641,-4.1500,-0.1767,5.0000
3088.00,0.9999999999999999,0.3856,0.3250,0.1191,-55.1431,-4.1500,-0.1790,5.0000
3088.40,0.9999999999999999,0.3852,0.3256,0.1172,-55.3247,-4.1500,-0.1816,0.0000
3088.80,0.9999999999999999,0.3848,0.3261,0.1152,-51.5092,-4.1500,3.8156,5.0000
3089.20,0.9999999999999999,0.3848,0.3260,0.1198,-51.8803,-4.1500,-0.3711,5.0000
3089.60,0.9999999999999999,0.3848,0.3259,0.1233,-52.2025,-4.1500,-0.3222,5.0000
3090.00,0.9999999999999999,0.3847,0.3259,0.1260,-52.4832,-4.1500,-0.2807,5.0000
3090.40,0.9999999999999999,0.3846,0.3260,0.1279,-52.7295,-4.1500,-0.2463,5.0000
3090.80,0.9999999999999999,0.3845,0.3261,0.1292,-52.9479,-4.1500,-0.2184,5.0000
3091.20,0.9999999999999999,0.3843,0.3262,0.1300,-53.1442,-4.1500,-0.1964,5.0000
3091.60,0.9999999999999999,0.3842,0.3264,0.1304,-53.3236,-4.1500,-0.1794,5.0000
3092.00,0.9999999999999999,0.3840,0.3265,0.1304,-53.4902,-4.1500,-0.1666,5.0000
3092.40,0.9999999999999999,0.3838,0.3268,0.1301,-53.6476,-4.1500,-0.1574,5.0000
3092.80,0.9999999999999999,0.3835,0.3270,0.1296,-53.7987,-4.1500,-0.1511,5.0000
3093.20,0.9999999999999999,0.3833,0.3273,0.1288,-53.9457,-4.1500,-0.1471,5.0000
3093.60,0.9999999999999999,0.3831,0.3276,0.1279,-54.0907,-4.1500,-0.1449,5.0000
3094.00,0.9999999999999999,0.3828,0.3279,0.1268,-54.2349,-4.1500,-0.1443,5.0000
3094.40,0.9999999999999999,0.3825,0.3283,0.1256,-54.3797,-4.1500,-0.1447,5.0000
3094.80,0.9999999999999999,0.3822,0.3286,0.1242,-54.5258,-4.1500,-0.1461,5.0000
3095.20,0.9999999999999999,0.3819,0.3290,0.1228,-54.6740,-4.1500,-0.1482,5.0000
3095.60,0.9999999999999999,0.3816,0.3294,0.1213,-54.8247,-4.1500,-0.1507,5.0000
3096.00,0.9999999999999999,0.3813,0.3299,0.1196,-54.9783,-4.1500,-0.1536,5.0000
3096.40,0.9999999999999999,0.3809,0.3303,0.1179,-55.1351,-4.1500,-0.1567,5.0000
3096.80,0.9999999999999999,0.3805,0.3308,0.1162,-55.2950,-4.1500,-0.1599,0.0000
3097.20,0.9999999999999999,0.3802,0.3313,0.1143,-51.4582,-4.1500,3.8368,5.0000
3097.60,0.9999999999999999,0.3802,0.3311,0.1191,-51.8024,-4.1500,-0.3442,5.0000
3098.00,0.9999999999999999,0.3802,0.3310,0.1229,-52.0985,-4.1500,-0.2961,5.0000
3098.40,0.9999999999999999,0.3802,0.3310,0.1258,-52.3535,-4.1500,-0.2550,5.0000
3098.80,0.9999999999999999,0.3802,0.3310,0.1279,-52.5740,-4.1500,-0.2205,5.0000
3099.20,0.9999999999999999,0.3801,0.3310,0.1295,-52.7663,-4.1500,-0.1923,5.0000
3099.60,0.9999999999999999,0.3800,0.3311,0.1306,-52.9359,-4.1500,-0.1697,5.0000
3100.00,0.9999999999999999,0.3799,0.3312,0.1312,-53.0879,-4.1500,-0.1519,5.0000
3100.40,0.9999999999999999,0.3798,0.3313,0.1316,-53.2262,-4.1500,-0.1383,5.0000
3100.80,0.9999999999999999,0.3796,0.3315,0.1316,-53.3543,-4.1500,-0.1281,5.0000
3101.20,0.9999999999999999,0.3794,0.3316,0.1314,-53.4751,-4.1500,-0.1208,5.0000
3101.60,0.9999999999999999,0.3793,0.3318,0.1311,-53.5908,-4.1500,-0.1158,5.0000
3102.00,0.9999999999999999,0.3791,0.3320,0.1305,-53.7035,-4.1500,-0.1127,5.0000
3102.40,0.9999999999999999,0.3789,0.3323,0.1298,-53.8146,-4.1500,-0.1111,5.0000
3102.80,0.9999999999999999,0.3787,0.3325,0.1290,-53.9253,-4.1500,-0.1107,5.0000
3103.20,0.9999999999999999,0.3785,0.3328,0.1281,-54.0366,-4.1500,-0.1113,5.0000
3103.60,0.9999999999999999,0.3783,0.3331,0.1271,-54.1494,-4.1500,-0.1127,5.0000
3104.00,0.9999999999999999,0.3780,0.3334,0.1260,-54.2641,-4.1500,-0.1147,5.0000
3104.40,0.9999999999999999,0.3778,0.3337,0.1248,-54.3812,-4.1500,-0.1172,5.0000
3104.80,0.9999999999999999,0.3775,0.3340,0.1236,-54.5012,-4.1500,-0.1200,5.0000
3105.20,0.9999999999999999,0.3772,0.3344,0.1223,-54.6243,-4.1500,-0.1231,5.0000
3105.60,0.9999999999999999,0.3770,0.3348,0.1209,-54.7506,-4.1500,-0.1263,5.0000
3106.00,0.9999999999999999,0.3767,0.3352,0.1194,-54.8803,-4.1500,-0.1297,5.0000
3106.40,0.9999999999999999,0.3764,0.3356,0.1179,-55.0135,-4.1500,-0.1332,5.0000
3106.80,0.9999999999999999,0.3760,0.3360,0.1164,-55.1502,-4.1500,-0.1366,5.0000
3107.20,0.9999999999999999,0.3757,0.3365,0.1148,-55.2902,-4.1500,-0.1401,0.0000
3107.60,0.9999999999999999,0.3754,0.3369,0.1131,-51.4336,-4.1500,3.8566,5.0000
3108.00,0.9999999999999999,0.3755,0.3367,0.1180,-51.7520,-4.1500,-0.3184,5.0000
3108.40,0.9999999999999999,0.3755,0.3366,0.1220,-52.0232,-4.1500,-0.2712,5.0000
3108.80,0.9999999999999999,0.3755,0.3365,0.1251,-52.2537,-4.1500,-0.2304,5.0000
3109.20,0.9999999999999999,0.3755,0.3364,0.1275,-52.4496,-4.1500,-0.1960,5.0000
3109.60,0.9999999999999999,0.3755,0.3364,0.1293,-52.6170,-4.1500,-0.1674,5.0000
3110.00,0.9999999999999999,0.3755,0.3364,0.1307,-52.7612,-4.1500,-0.1441,5.0000
3110.40,0.9999999999999999,0.3754,0.3365,0.1316,-52.8867,-4.1500,-0.1255,5.0000
3110.80,0.9999999999999999,0.3753,0.3365,0.1323,-52.9976,-4.1500,-0.1109,5.0000
3111.20,0.9999999999999999,0.3752,0.3366,0.1327,-53.0972,-4.1500,-0.0996,5.0000
3111.60,0.9999999999999999,0.3751,0.3367,0.1328,-53.1883,-4.1500,-0.0911,5.0000
3112.00,0.9999999999999999,0.3750,0.3368,0.1328,-53.2732,-4.1500,-0.0849,5.0000
3112.40,0.9999999999999999,0.3749,0.3370,0.1326,-53.3537,-4.1500,-0.0805,5.0000
3112.80,0.9999999999999999,0.3748,0.3371,0.1324,-53.4313,-4.1500,-0.0776,5.0000
3113.20,0.9999999999999999,0.3747,0.3373,0.1320,-53.5073,-4.1500,-0.0760,5.0000
3113.60,0.9999999999999999,0.3745,0.3374,0.1315,-53.5827,-4.1500,-0.0754,5.0000
3114.00,0.9999999999999999,0.3744,0.3376,0.1309,-53.6582,-4.1500,-0.0756,5.0000
3114.40,0.9999999999999999,0.3742,0.3378,0.1302,-53.7346,-4.1500,-0.0764,5.0000
3114.80,0.9999999999999999,0.3740,0.3380,0.1295,-53.8124,-4.1500,-0.0778,5.0000
3115.20,0.9999999999999999,0.3739,0.3382,0.1288,-53.8920,-4.1500,-0.0796,5.0000
3115.60,0.9999999999999999,0.3737,0.3384,0.1279,-53.9738,-4.1500,-0.0818,5.0000
3116.00,0.9999999999999999,0.3735,0.3387,0.1271,-54.0580,-4.1500,-0.0842,5.0000
3116.40,0.9999999999999999,0.3733,0.3389,0.1261,-54.1449,-4.1500,-0.0869,5.0000
3116.80,0.9999999999999999,0.3731,0.3392,0.1251,-54.2346,-4.1500,-0.0898,5.0000
3117.20,0.9999999999999999,0.3729,0.3395,0.1241,-54.3274,-4.1500,-0.0928,5.0000
3117.60,0.9999999999999999,0.3727,0.3398,0.1230,-54.4233,-4.1500,-0.0959,5.0000
3118.00,0.9999999999999999,0.3725,0.3401,0.1219,-54.5225,-4.1500,-0.0992,5.0000
3118.40,0.9999999999999999,0.3722,0.3404,0.1208,-54.6250,-4.1500,-0.1025,5.0000
3118.80,0.9999999999999999,0.3720,0.3408,0.1195,-54.7307,-4.1500,-0.1058,5.0000
3119.20,0.9999999999999999,0.3717,0.3411,0.1183,-54.8399,-4.1500,-0.1091,5.0000
3119.60,0.9999999999999999,0.3715,0.3415,0.1170,-54.9523,-4.1500,-0.1124,5.0000
3120.00,0.9999999999999999,0.3712,0.3419,0.1157,-55.0680,-4.1500,-0.1157,5.0000
3120.40,0.9999999999999999,0.3709,0.3423,0.1143,-55.1870,-4.1500,-0.1190,0.0000
3120.80,0.9999999999999999,0.3706,0.3427,0.1129,-51.3092,-4.1500,3.8778,5.0000
3121.20,0.9999999999999999,0.3707,0.3425,0.1180,-51.6005,-4.1500,-0.2913,5.0000
3121.60,0.9999999999999999,0.3708,0.3423,0.1222,-51.8446,-4.1500,-0.2441,5.0000
3122.00,0.9999999999999999,0.3709,0.3421,0.1256,-52.0474,-4.1500,-0.2028,5.0000
3122.40,0.9999999999999999,0.3710,0.3420,0.1283,-52.2147,-4.1500,-0.1674,5.0000
3122.80,0.9999999999999999,0.3710,0.3419,0.1305,-52.3524,-4.1500,-0.1376,5.0000
3123.20,0.9999999999999999,0.3710,0.3418,0.1321,-52.4654,-4.1500,-0.1130,5.0000
3123.60,0.9999999999999999,0.3710,0.3418,0.1335,-52.5582,-4.1500,-0.0928,5.0000
3124.00,0.9999999999999999,0.3710,0.3418,0.1345,-52.6346,-4.1500,-0.0764,5.0000
3124.40,0.9999999999999999,0.3710,0.3417,0.1353,-52.6979,-4.1500,-0.0633,5.0000
3124.80,0.9999999999999999,0.3710,0.3417,0.1359,-52.7508,-4.1500,-0.0529,5.0000
3125.20,0.9999999999999999,0.3710,0.3418,0.1363,-52.7954,-4.1500,-0.0446,5.0000
3125.60,0.9999999999999999,0.3709,0.3418,0.1367,-52.8336,-4.1500,-0.0382,5.0000
3126.00,0.9999999999999999,0.3709,0.3418,0.1369,-52.8668,-4.1500,-0.0332,5.0000
3126.40,0.9999999999999999,0.3708,0.3418,0.1370,-52.8961,-4.1500,-0.0293,5.0000
3126.80,0.9999999999999999,0.3708,0.3419,0.1371,-52.9226,-4.1500,-0.0265,5.0000
3127.20,0.9999999999999999,0.3708,0.3419,0.1371,-52.9469,-4.1500,-0.0244,5.0000
3127.60,0.9999999999999999,0.3707,0.3419,0.1370,-52.9698,-4.1500,-0.0229,5.0000
3128.00,0.9999999999999999,0.3707,0.3420,0.1370,-52.9917,-4.1500,-0.0219,5.0000
3128.40,0.9999999999999999,0.3706,0.3420,0.1369,-53.0129,-4.1500,-0.0213,5.0000
3128.80,0.9999999999999999,0.3705,0.3421,0.1367,-53.0339,-4.1500,-0.0210,5.0000
3129.20,0.9999999999999999,0.3705,0.3421,0.1366,-53.0549,-4.1500,-0.0210,5.0000
3129.60,0.9999999999999999,0.3704,0.3422,0.1364,-53.0762,-4.1500,-0.0212,5.0000
3130.00,0.9999999999999999,0.3704,0.3423,0.1362,-53.0978,-4.1500,-0.0216,5.0000
3130.40,0.9999999999999999,0.3703,0.3423,0.1360,-53.1200,-4.1500,-0.0222,5.0000
3130.80,0.9999999999999999,0.3702,0.3424,0.1358,-53.1429,-4.1500,-0.0229,5.0000
3131.20,0.9999999999999999,0.3702,0.3425,0.1355,-53.1666,-4.1500,-0.0237,5.0000
3131.60,0.9999999999999999,0.3701,0.3426,0.1353,-53.1913,-4.1500,-0.0247,5.0000
3132.00,0.9999999999999999,0.3700,0.3426,0.1350,-53.2170,-4.1500,-0.0257,5.0000
3132.40,0.9999999999999999,0.3699,0.3427,0.1347,-53.2438,-4.1500,-0.0268,5.0000
3132.80,0.9999999999999999,0.3699,0.3428,0.1344,-53.2719,-4.1500,-0.0280,5.0000
3133.20,0.9999999999999999,0.3698,0.3429,0.1340,-53.3012,-4.1500,-0.0293,5.0000
3133.60,0.9999999999999999,0.3697,0.3430,0.1337,-53.3319,-4.1500,-0.0307,5.0000
3134.00,0.9999999999999999,0.3696,0.3431,0.1333,-53.3640,-4.1500,-0.0321,5.0000
3134.40,0.9999999999999999,0.3695,0.3432,0.1329,-53.3976,-4.1500,-0.0336,5.0000
3134.80,0.9999999999999999,0.3694,0.3433,0.1325,-53.4329,-4.1500,-0.0352,5.0000
3135.20,0.9999999999999999,0.3693,0.3435,0.1321,-53.4698,-4.1500,-0.0369,5.0000
3135.60,0.9999999999999999,0.3692,0.3436,0.1317,-53.5084,-4.1500,-0.0386,5.0000
3136.00,0.9999999999999999,0.3691,0.3437,0.1312,-53.5488,-4.1500,-0.0404,5.0000
3136.40,0.9999999999999999,0.3690,0.3439,0.1307,-53.5911,-4.1500,-0.0423,5.0000
3136.80,0.9999999999999999,0.3689,0.3440,0.1302,-53.6354,-4.1500,-0.0443,5.0000
3137.20,0.9999999999999999,0.3688,0.3442,0.1297,-53.6817,-4.1500,-0.0463,5.0000
3137.60,0.9999999999999999,0.3687,0.3443,0.1291,-53.7300,-4.1500,-0.0484,5.0000
3138.00,0.9999999999999999,0.3686,0.3445,0.1286,-53.7806,-4.1500,-0.0505,5.0000
3138.40,0.9999999999999999,0.3684,0.3447,0.1280,-53.8334,-4.1500,-0.0528,5.0000
3138.80,0.9999999999999999,0.3683,0.3449,0.1273,-53.8884,-4.1500,-0.0551,5.0000
3139.20,0.9999999999999999,0.3682,0.3450,0.1267,-53.9459,-4.1500,-0.0574,5.0000
3139.60,0.9999999999999999,0.3680,0.3452,0.1260,-54.0058,-4.1500,-0.0599,5.0000
3140.00,0.9999999999999999,0.3679,0.3455,0.1253,-54.0681,-4.1500,-0.0624,5.0000
3140.40,0.9999999999999999,0.3677,0.3457,0.1245,-54.1331,-4.1500,-0.0649,5.0000
3140.80,0.9999999999999999,0.3676,0.3459,0.1237,-54.2006,-4.1500,-0.0675,5.0000
3141.20,0.9999999999999999,0.3674,0.3461,0.1229,-54.2708,-4.1500,-0.0702,5.0000
3141.60,0.9999999999999999,0.3672,0.3464,0.1221,-54.3437,-4.1500,-0.0729,5.0000
3142.00,0.9999999999999999,0.3670,0.3467,0.1212,-54.4193,-4.1500,-0.0756,5.0000
3142.40,0.9999999999999999,0.3669,0.3469,0.1203,-54.4978,-4.1500,-0.0784,5.0000
3142.80,0.9999999999999999,0.3667,0.3472,0.1194,-54.5790,-4.1500,-0.0812,5.0000
3143.20,0.9999999999999999,0.3665,0.3475,0.1184,-54.6630,-4.1500,-0.0840,5.0000
3143.60,0.9999999999999999,0.3662,0.3478,0.1174,-54.7499,-4.1500,-0.0869,5.0000
3144.00,0.9999999999999999,0.3660,0.3482,0.1164,-54.8396,-4.1500,-0.0897,5.0000
3144.40,0.9999999999999999,0.3658,0.3485,0.1153,-54.9321,-4.1500,-0.0925,5.0000
3144.80,0.9999999999999999,0.3656,0.3488,0.1142,-55.0274,-4.1500,-0.0953,5.0000
3145.20,0.9999999999999999,0.3653,0.3492,0.1131,-55.1255,-4.1500,-0.0981,5.0000
3145.60,0.9999999999999999,0.3651,0.3496,0.1119,-55.2263,-4.1500,-0.1008,0.0000
3146.00,0.9999999999999999,0.3648,0.3500,0.1107,-51.3298,-4.1500,3.8965,5.0000
3146.40,0.9999999999999999,0.3650,0.3497,0.1160,-51.5951,-4.1500,-0.2653,5.0000
3146.80,0.9999999999999999,0.3651,0.3494,0.1204,-51.8142,-4.1500,-0.2191,5.0000
3147.20,0.9999999999999999,0.3653,0.3492,0.1240,-51.9924,-4.1500,-0.1783,5.0000
3147.60,0.9999999999999999,0.3654,0.3491,0.1270,-52.1353,-4.1500,-0.1429,5.0000
3148.00,0.9999999999999999,0.3655,0.3489,0.1294,-52.2480,-4.1500,-0.1127,5.0000
3148.40,0.9999999999999999,0.3655,0.3488,0.1314,-52.3353,-4.1500,-0.0872,5.0000
3148.80,0.9999999999999999,0.3656,0.3487,0.1330,-52.4012,-4.1500,-0.0659,5.0000
3149.20,0.9999999999999999,0.3656,0.3486,0.1344,-52.4495,-4.1500,-0.0482,5.0000
3149.60,0.9999999999999999,0.3657,0.3485,0.1355,-52.4831,-4.1500,-0.0336,5.0000
3150.00,0.9999999999999999,0.3657,0.3484,0.1365,-52.5044,-4.1500,-0.0214,5.0000
3150.40,0.9999999999999999,0.3658,0.3483,0.1373,-52.5157,-4.1500,-0.0113,5.0000
3150.80,0.9999999999999999,0.3658,0.3483,0.1380,-52.5185,-4.1500,-0.0028,5.0000
3151.20,0.9999999999999999,0.3658,0.3482,0.1386,-52.5141,-4.1500,0.0044,5.0000
3151.60,0.9999999999999999,0.3659,0.3481,0.1392,-52.5036,-4.1500,0.0105,5.0000
3152.00,0.9999999999999999,0.3659,0.3481,0.1398,-52.4878,-4.1500,0.0158,5.0000
3152.40,0.9999999999999999,0.3659,0.3480,0.1403,-52.4672,-4.1500,0.0205,5.0000
3152.80,0.9999999999999999,0.3660,0.3479,0.1408,-52.4424,-4.1500,0.0248,5.0000
3153.20,0.9999999999999999,0.3660,0.3478,0.1413,-52.4137,-4.1500,0.0287,5.0000
3153.60,0.9999999999999999,0.3661,0.3477,0.1418,-52.3813,-4.1500,0.0324,5.0000
3154.00,0.9999999999999999,0.3661,0.3476,0.1423,-52.3452,-4.1500,0.0360,5.0000
3154.40,0.9999999999999999,0.3662,0.3475,0.1428,-52.3057,-4.1500,0.0395,5.0000
3154.80,0.9999999999999999,0.3662,0.3474,0.1433,-52.2626,-4.1500,0.0431,5.0000
3155.20,0.9999999999999999,0.3663,0.3473,0.1439,-52.2160,-4.1500,0.0466,5.0000
3155.60,0.9999999999999999,0.3664,0.3472,0.1445,-52.1657,-4.1500,0.0503,5.0000
3156.00,0.9999999999999999,0.3664,0.3471,0.1451,-52.1115,-4.1500,0.0542,5.0000
3156.40,0.9999999999999999,0.3665,0.3469,0.1458,-52.0533,-4.1500,0.0582,5.0000
3156.80,0.9999999999999999,0.3666,0.3468,0.1465,-51.9908,-4.1500,0.0625,5.0000
3157.20,0.9999999999999999,0.3667,0.3466,0.1472,-51.9237,-4.1500,0.0671,5.0000
3157.60,0.9999999999999999,0.3668,0.3465,0.1480,-51.8518,-4.1500,0.0719,5.0000
3158.00,0.9999999999999999,0.3669,0.3463,0.1488,-51.7746,-4.1500,0.0772,5.0000
3158.40,0.9999999999999999,0.3670,0.3461,0.1497,-51.6918,-4.1500,0.0828,5.0000
3158.80,0.9999999999999999,0.3671,0.3459,0.1507,-51.6029,-4.1500,0.0889,5.0000
3159.20,0.9999999999999999,0.3673,0.3456,0.1517,-51.5074,-4.1500,0.0955,5.0000
3159.60,0.9999999999999999,0.3674,0.3454,0.1528,-51.4048,-4.1500,0.1027,5.0000
3160.00,0.9999999999999999,0.3676,0.3451,0.1540,-51.2942,-4.1500,0.1105,5.0000
3160.40,0.9999999999999999,0.3677,0.3449,0.1553,-51.1752,-4.1500,0.1191,5.0000
3160.80,0.9999999999999999,0.3679,0.3446,0.1567,-51.0467,-4.1500,0.1284,5.0000
3161.20,0.9999999999999999,0.3681,0.3442,0.1582,-50.9080,-4.1500,0.1387,5.0000
3161.60,0.9999999999999999,0.3683,0.3439,0.1598,-50.7580,-4.1500,0.1500,5.0000
3162.00,0.9999999999999999,0.3686,0.3435,0.1615,-50.5955,-4.1500,0.1625,5.0000
3162.40,0.9999999999999999,0.3688,0.3431,0.1634,-50.4192,-4.1500,0.1763,5.0000
3162.80,0.9999999999999999,0.3691,0.3427,0.1654,-50.2276,-4.1500,0.1916,5.0000
3163.20,0.9999999999999999,0.3694,0.3422,0.1676,-50.0189,-4.1500,0.2087,5.0000
3163.60,0.9999999999999999,0.3697,0.3417,0.1700,-49.7911,-4.1500,0.2278,5.0000
3164.00,0.9999999999999999,0.3700,0.3411,0.1726,-49.5420,-4.1500,0.2491,5.0000
3164.40,0.9999999999999999,0.3704,0.3405,0.1754,-49.2689,-4.1500,0.2731,5.0000
3164.80,0.9999999999999999,0.3708,0.3399,0.1786,-48.9686,-4.1500,0.3003,5.0000
3165.20,0.9999999999999999,0.3712,0.3392,0.1820,-48.6375,-4.1500,0.3311,5.0000
3165.60,0.9999999999999999,0.3717,0.3384,0.1857,-48.2714,-4.1500,0.3661,5.0000
3166.00,0.9999999999999999,0.3722,0.3375,0.1898,-47.8651,-4.1500,0.4063,5.0000
3166.40,0.9999999999999999,0.3728,0.3366,0.1944,-47.4126,-4.1500,0.4525,5.0000
3166.80,0.9999999999999999,0.3734,0.3356,0.1994,-46.9068,-4.1500,0.5059,5.0000
3167.20,0.9999999999999999,0.3741,0.3345,0.2051,-46.3387,-4.1500,0.5680,5.0000
3167.60,0.9999999999999999,0.3749,0.3332,0.2113,-45.6980,-4.1500,0.6407,5.0000
3168.00,0.9999999999999999,0.3757,0.3319,0.2184,-44.9716,-4.1500,0.7264,5.0000
3168.40,0.9999999999999999,0.3766,0.3303,0.2263,-44.1437,-4.1500,0.8279,5.0000
3168.80,0.9999999999999999,0.3777,0.3286,0.2352,-43.1945,-4.1500,0.9492,5.0000
3169.20,0.9999999999999999,0.3789,0.3266,0.2453,-42.0995,-4.1500,1.0950,5.0000
3169.60,0.9999999999999999,0.3802,0.3244,0.2568,-40.8280,-4.1500,1.2715,5.0000
3170.00,0.9999999999999999,0.3818,0.3218,0.2701,-39.3412,-4.1500,1.4868,5.0000
3170.40,0.9999999999999999,0.3835,0.3189,0.2853,-37.5899,-4.1500,1.7513,5.0000
3170.80,0.9999999999999999,0.3856,0.3154,0.3029,-35.5119,-4.1500,2.0780,5.0000
3171.20,0.9999999999999999,0.3880,0.3114,0.3234,-33.0284,-4.1500,2.4835,5.0000
3171.60,0.9999999999999999,0.3908,0.3066,0.3475,-30.0407,-4.1500,2.9877,5.0000
3172.00,0.9999999999999999,0.3941,0.3009,0.3757,-26.4271,-4.1500,3.6135,5.0000
3172.40,0.9999999999999999,0.3982,0.2942,0.4089,-22.0436,-4.1500,4.3835,5.0000
3172.80,0.9999999999999999,0.4031,0.2864,0.4481,-16.7309,-4.1500,5.3127,5.0000
3173.20,0.9999999999999999,0.4091,0.2775,0.4940,-10.3385,-4.1500,6.3924,5.0000
3173.60,0.9999999999999999,0.4164,0.2680,0.5471,-2.7792,-4.1500,7.5593,5.0000
3174.00,0.9999999999999999,0.4254,0.2580,0.6071,5.8657,-4.1500,8.6449,5.0000
3174.40,0.9999999999999999,0.4363,0.2481,0.6719,15.1857,-4.1500,9.3200,5.0000
3174.80,0.9999999999999999,0.4490,0.2383,0.7380,24.2999,-4.1500,9.1142,5.0000
3175.20,0.9999999999999999,0.4635,0.2288,0.8002,31.9633,-4.1500,7.6634,5.0000
3175.60,0.9999999999999999,0.4793,0.2197,0.8537,37.1275,-4.1500,5.1642,5.0000
3176.00,0.9999999999999999,0.4957,0.2110,0.8959,39.6243,-4.1500,2.4968,5.0000
3176.40,0.9999999999999999,0.5121,0.2026,0.9269,40.1579,-4.1500,0.5336,5.0000
